time,RFCC_Acc_Y,LFCC_Acc_Y
2.94,0.011160706017365983,0.009993429552102244
2.945,0.010950787832175506,0.010136744967636835
2.95,0.010462868974236691,0.010028788863624988
2.955,0.009736851564446022,0.009659049796262517
2.96,0.008820845475510278,0.009021440358392335
2.965,0.007767112765089013,0.00811449112982908
2.97,0.0066275853883188685,0.006942158631817227
2.975,0.005449471676222228,0.0055151164526813234
2.98,0.0042715742412103574,0.003852328663489585
2.985,0.003121950777851254,0.0019826595935246577
2.99,0.002017415670918399,-5.3830139235086505e-05
2.995,0.0009650251178161817,-0.0022053454710402876
3.0,-3.483961319439288e-05,-0.00440897622926438
3.005,-0.0009846126697521662,-0.0065926737788048195
3.01,-0.0018858445467894447,-0.008678572843789617
3.015,-0.0027364436483878485,-0.010587514850968052
3.02,-0.003529378259159513,-0.01224445326721861
3.025,-0.004253038195711864,-0.013584134134836681
3.03,-0.0048930728142602825,-0.014556286794675417
3.035,-0.005435143312748539,-0.015129726709117393
3.04,-0.005867752620236769,-0.015295025363837637
3.045,-0.00618430053727094,-0.015065381056578495
3.05,-0.006383877499027524,-0.01447514419536913
3.055,-0.006470863876106708,-0.013575640427454166
3.06,-0.006453720259003287,-0.012428715776646993
3.065,-0.00634330609106129,-0.011099320477070644
3.07,-0.0061509297702321,-0.009648752590596228
3.075,-0.005886351325745512,-0.008129728892080934
3.08,-0.0055560561996072025,-0.006583716228281274
3.085,-0.005162094556654506,-0.0050404123287607315
3.09,-0.0047015542904204205,-0.003518851086115035
3.095,-0.004166449288378497,-0.002029145961657151
3.1,-0.0035437192356991484,-0.0005736870435146934
3.105,-0.002815233922159939,0.0008529082643704737
3.11,-0.001957936875385244,0.0022648583383409982
3.115,-0.0009443031766309049,0.0036863898346783724
3.12,0.0002568113172341027,0.0051521004073241655
3.125,0.0016788805719425842,0.006706071222995078
3.13,0.0033558728026240187,0.008399865878683422
3.135,0.005319753380383721,0.010289902171311769
3.14,0.007597313365748017,0.012434676591732509
3.145,0.010206502366028262,0.014892052362558732
3.15,0.013152671873317978,0.017716507266652238
3.155,0.016425281338960415,0.020956059587273125
3.16,0.0199955411775751,0.02464862796238658
3.165,0.023815174495878624,0.02881781615551366
3.17,0.027816207625486797,0.03346843521572289
3.175,0.03191167900773362,0.03858230408204544
3.18,0.03599732202328387,0.04411485805122438
3.185,0.03995435694821389,0.049992877503691704
3.19,0.04365341264947015,0.05611347063627767
3.195,0.04695943539170125,0.06234447619210934
3.2,0.04973733449249346,0.0685265235023089
3.205,0.05185799319926798,0.07447682192323213
3.21,0.05320412427978316,0.07999442087767317
3.215,0.053675442920474326,0.08486653514503179
3.22,0.05319288129150701,0.08887571783770892
3.225,0.051701920667258594,0.09180797617523079
3.23,0.049175299495197666,0.09346208327469996
3.235,0.04561530799333996,0.09366019879663917
3.24,0.04105573753410019,0.09225947048067995
3.245,0.03556341068495861,0.0891637723242874
3.25,0.029239120218216952,0.08433449257903192
3.255,0.022217842698913248,0.07779936752960903
3.26,0.01466824302807096,0.06965850577564825
3.265,0.006791532343352613,0.06008687193279438
3.27,-0.0011804359146605492,0.049332744751185986
3.275,-0.008988169538959534,0.03771205404152844
3.28,-0.01634901233264957,0.02559888422726264
3.285,-0.022963264862552013,0.013412701046044084
3.29,-0.028521795785830306,0.001602993813554221
3.295,-0.03271467509282716,-0.009367934550930324
3.3,-0.035240250414724394,-0.019043286318964014
3.305,-0.035814282053347246,-0.02699042565184029
3.31,-0.03417913968433234,-0.032819044774835104
3.315,-0.030113384955133327,-0.03619791563775976
3.32,-0.023442089093083984,-0.036869199761068394
3.325,-0.014047906110680575,-0.0346592801884863
3.33,-0.0018824099691450713,-0.02948529817152834
3.335,0.013023223243147364,-0.02135707049610902
3.34,0.03054926969960753,-0.010374672800672835
3.345,0.05048118311603539,0.003277588971073997
3.35,0.07250658716051617,0.019339958898978882
3.355,0.0962158909054287,0.03748789501520999
3.36,0.12110688743742387,0.057343677644847824
3.365,0.14659367601512518,0.07848797962246479
3.37,0.17201991329352329,0.10047063694638358
3.375,0.19667592314665394,0.12282032390409625
3.38,0.21981889205036542,0.1450532389881719
3.385,0.2406952186412008,0.1666810725324328
3.39,0.2585639868199099,0.1872185893795526
3.395,0.27272065918722577,0.20619121696792586
3.4,0.282520473706122,0.22314294640027232
3.405,0.28740133355604125,0.23764460102526064
3.41,0.2869059017209725,0.24930236421356056
3.415,0.28070219859653345,0.2577665267618434
3.42,0.2686015814521494,0.26274042603052217
3.425,0.25057291059380016,0.26398919550931166
3.43,0.22675206072605825,0.2613474519796479
3.435,0.1974464568311558,0.2547250141001598
3.44,0.1631346742602826,0.24411039184669114
3.445,0.1244612106132239,0.22957256819066796
3.45,0.08222637291108326,0.21126175600162878
3.455,0.03737097902312225,0.1894092863325132
3.46,-0.009044575250794384,0.16432628202607624
3.465,-0.05586724586174796,0.13640089989212933
3.47,-0.10188428427038154,0.10609445503155346
3.475,-0.1458616875981842,0.07393694041289
3.48,-0.18658703717151903,0.04052199788957633
3.485,-0.22291498968986367,0.006500650359565707
3.49,-0.25381314900542895,-0.02742743768342626
3.495,-0.2784056699646493,-0.06052658700364111
3.5,-0.29601181107029095,-0.09204285803816825
3.505,-0.3061768748359015,-0.12122751127519305
3.51,-0.3086935501668646,-0.14736549108027086
3.515,-0.3036123791105556,-0.16980669392982772
3.52,-0.29124069183810786,-0.1879967443014814
3.525,-0.27212987467964433,-0.2015041695549824
3.53,-0.24705137392206455,-0.21004199585234495
3.535,-0.21696248594049106,-0.2134829303893815
3.54,-0.18296371522468602,-0.21186784799334557
3.545,-0.14625014881320153,-0.2054074074320722
3.55,-0.1080597483639858,-0.194476648733928
3.555,-0.06962163568395519,-0.1796025361782536
3.56,-0.03210730568317177,-0.1614446353861465
3.565,0.003412807511882221,-0.14076941314709357
3.57,0.03600577481046363,-0.11841894270276732
3.575,0.064904759976114,-0.0952750326580678
3.58,0.08952935127229023,-0.07222005662410758
3.585,0.1094973798730271,-0.05009618803222371
3.59,0.12462794599188076,-0.029665343443641135
3.595,0.13493536241701853,-0.011572726652974374
3.6,0.14061393162130587,0.0036828173134220155
3.605,0.1420141039566699,0.015768695465645965
3.61,0.1396115777298117,0.024526842132609916
3.615,0.13397188725296705,0.029970177310589152
3.62,0.12571351544506104,0.03226855207731982
3.625,0.11547242579466288,0.03172616700721842
3.63,0.10387030205483372,0.028752404839017087
3.635,0.09148792360349334,0.02382789371071503
3.64,0.07884420619590249,0.01746783884808334
3.645,0.06638079257834795,0.010185059240752858
3.65,0.05445185162522681,0.00245527593016881
3.655,0.04331873894112226,-0.005313231580483135
3.66,0.03314902805073716,-0.012804263127463855
3.665,0.024019072767789584,-0.01981198259808381
3.67,0.015918977603579743,-0.026252519964221177
3.675,0.008758897982641622,-0.032168589967705774
3.68,0.0023760345967622776,-0.0377268673416693
3.685,-0.003457608300472259,-0.043208127195272006
3.69,-0.009026021435820875,-0.04899066074553016
3.695,-0.014657713965203989,-0.05552804685158108
3.7,-0.020711417532526255,-0.06332274454408027
3.705,-0.02755887388556988,-0.07289698895265473
3.71,-0.03556510391651346,-0.0847622031769042
3.715,-0.04506710532288083,-0.09938787465766064
3.72,-0.05635235724890064,-0.1171708243919749
3.725,-0.06963862103428631,-0.13840605235025127
3.73,-0.08505635548328372,-0.1632607325307711
3.735,-0.10263479612628523,-0.19175321238082388
3.74,-0.12229251685327114,-0.22373882186421334
3.745,-0.14383312359305434,-0.25890388125602837
3.75,-0.16694652963101053,-0.29676866138488933
3.755,-0.19121594171261203,-0.33669934989154104
3.76,-0.2161303015045073,-0.37792833974997825
3.765,-0.2411015640544757,-0.41958134882430825
3.77,-0.2654858106346637,-0.4607091151221807
3.775,-0.2886067884547989,-0.5003209892992296
3.78,-0.30978030619056873,-0.5374178764275455
3.785,-0.3283382651291176,-0.5710225934330784
3.79,-0.34365181626601804,-0.6002065848000132
3.795,-0.3551536952714671,-0.624112840122728
3.8,-0.3623598551185129,-0.6419755128616549
3.805,-0.36489018283253605,-0.653136969245101
3.81,-0.36248766908571706,-0.6570629133675925
3.815,-0.35503509799524535,-0.6533561030842931
3.82,-0.3425681510810392,-0.6417690698423106
3.825,-0.32528383676412553,-0.6222160828126828
3.83,-0.3035436163150671,-0.5947842933060294
3.835,-0.2778714935342268,-0.5597435380324653
3.84,-0.24894780988992826,-0.5175536068529851
3.845,-0.21759840482026704,-0.4688669818589588
3.85,-0.1847765247678308,-0.41452456161700013
3.855,-0.1515337384963933,-0.35554213303511073
3.86,-0.11897809749274901,-0.2930862922604991
3.865,-0.0882219024709272,-0.22843983057220463
3.87,-0.06032467949865916,-0.16295822826544537
3.875,-0.03623750607744203,-0.09802069104201294
3.88,-0.016753437836936502,-0.03498028014341603
3.885,-0.002467172245613547,0.024882801092159568
3.89,0.006254028146557289,0.08040262416422372
3.895,0.009286986709255984,0.13056363987940234
3.9,0.006756568743249147,0.1745326240812739
3.905,-0.0009724101904584614,0.2116874435874312
3.91,-0.013313929842784233,0.24164237038828063
3.915,-0.02948838695249245,0.2642679894378892
3.92,-0.04855738955078648,0.2797023891266077
3.925,-0.06946438010837275,0.28834990240310976
3.93,-0.0910799255142245,0.2908644582904012
3.935,-0.11225021202685692,0.28811643592359726
3.94,-0.13184677269358058,0.28114420018293185
3.945,-0.14881525166345488,0.2710935879414782
3.95,-0.1622211620871692,0.2591501636384601
3.955,-0.1712908120928649,0.24647000752922565
3.96,-0.17544564109135763,0.2341150749283698
3.965,-0.17432819987192794,0.2229986514679485
3.97,-0.1678181031326842,0.21384511973935938
3.975,-0.15603659437127027,0.2071663153425929
3.98,-0.13933888775868075,0.20325453495147316
3.985,-0.11829410844534793,0.20219031108110208
3.99,-0.09365332855430664,0.20386188632212754
3.995,-0.06630677877113156,0.20799298554688317
4.0,-0.037231893533685056,0.21417572553379838
4.005,-0.007434864872557512,0.22190602304324392
4.01,0.022109941570481073,0.2306193841972224
4.015,0.050516820556191,0.23972521315532225
4.02,0.07703583410373716,0.24863783392128846
4.025,0.10108583445091579,0.25680272312292285
4.03,0.12227135500779962,0.26371723396910207
4.035,0.1403833675155428,0.268945987110053
4.04,0.15538560872033003,0.2721316045494473
4.045,0.16738968039460644,0.2730014743603628
4.05,0.17662311553819166,0.27137104302533155
4.055,0.18339467429258471,0.2671440379590275
4.06,0.18806036215618205,0.2603100757548047
4.065,0.19099256914322105,0.2509401532242481
4.07,0.1925538249534271,0.2391804324313903
4.075,0.19307611707249217,0.22524452594350697
4.08,0.1928462948610532,0.20940420905569024
4.085,0.1920974921763503,0.19197827997943628
4.09,0.19100581469469313,0.1733194137211661
4.095,0.18969108946818447,0.15379936723729837
4.1,0.1882204118330273,0.13379347726129415
4.105,0.18661345742690805,0.11366566719767263
4.11,0.18484896459210298,0.09375508454117143
4.115,0.18287229414633388,0.07436527388802339
4.12,0.18060423678641202,0.05575667224595576
4.125,0.1779510751056128,0.038143119937995296
4.13,0.17481548696256888,0.02169272788408219
4.135,0.17110748515088248,0.006532700613459813
4.14,0.1667543444734001,-0.007243112827670817
4.145,0.1617084180075231,-0.019565553636444605
4.15,0.1559519640519258,-0.030381750001516855
4.155,0.14949857287183443,-0.039647876676186244
4.16,0.14239135372538259,-0.04732371202014296
4.165,0.1346985587212608,-0.05336951602565981
4.17,0.12650763396760134,-0.05774542910999114
4.175,0.11791871402780074,-0.06041296525232237
4.18,0.10903837939997502,-0.06133754186548179
4.185,0.0999742298854075,-0.060490708468115495
4.19,0.090830587598216,-0.0578509897612946
4.195,0.08170544470327451,-0.0534029335951936
4.2,0.07268857264470951,-0.04713463085210917
4.205,0.06386051169666862,-0.0390342981810185
4.21,0.05529208038712713,-0.02908657231086631
4.215,0.04704418887455755,-0.017269204538883698
4.22,0.039167987989553205,-0.0035508241350347136
4.225,0.03170545911896763,0.01210979942123147
4.23,0.0246903573456225,0.02976295555743269
4.235,0.018149203011886106,0.04946597496953248
4.24,0.012102032882088914,0.07128055591765364
4.245,0.006562797581022434,0.0952700474655031
4.25,0.00153939665845651,0.12149710814955123
4.255,-0.002966615233690517,0.15002180079631042
4.26,-0.006960465812033828,0.18089996470996123
4.265,-0.010454354205214011,0.2141818832903698
4.27,-0.013467022210010782,0.2499116738085248
4.275,-0.016022710536932855,0.2881280134182714
4.28,-0.018149970159698048,0.3288665814331474
4.285,-0.019880942962391845,0.37216409672858575
4.29,-0.02125135982002968,0.41806320917959555
4.295,-0.022300891994220723,0.46661685122092345
4.3,-0.02307313483767054,0.5178902392005358
4.305,-0.023614678977557563,0.5719588795383266
4.31,-0.02397326408960343,0.6289016523892215
4.315,-0.024195481224074722,0.6887887530722148
4.32,-0.024324559377842336,0.7516643191337762
4.325,-0.02439848273141415,0.8175229297660191
4.33,-0.024448395497601028,0.8862786291181393
4.335,-0.02449723296522649,0.95772559410636
4.34,-0.024558679577336096,1.0314911288000546
4.345,-0.02463666577700757,1.1069835632312808
4.350000000000001,-0.02472560268697971,1.1833390481544486
4.355,-0.024811461116594435,1.2593719377253603
4.36,-0.024873655579238874,1.3335336764390533
4.365,-0.024887509975979882,1.4038850111628278
4.37,-0.024826891142116225,1.468085888706737
4.375,-0.02466649283543504,1.5234068031000234
4.38,-0.0243833776547136,1.5667651595489112
4.385,-0.02395770945891107,1.5947904557500063
4.39,-0.023372830463364525,1.603921972054268
4.395,-0.022614729367552378,1.590541500640823
4.4,-0.021670741960065465,1.5511416393428021
4.405,-0.020527488186994847,1.4825283171730472
4.41,-0.019168636182387677,1.3820547277449364
4.415,-0.01757354794951238,1.2478800998420958
4.42,-0.015717678748928043,1.079237175697557
4.425,-0.013574919982639932,0.8766792944293123
4.43,-0.01112146322950236,0.642271227600558
4.435,-0.008340496090663785,0.379693952311964
4.44,-0.0052269818874510765,0.09424804529066932
4.445,-0.0017917840286597597,-0.20724564314012284
4.45,0.0019355259752275034,-0.5166402560600076
4.455,0.005905676216011679,-0.824739278508142
4.46,0.0100507810327779,-1.1216388581507761
4.465,0.014287476117847087,-1.3971168399293656
4.47,0.018521745480311935,-1.6410459878972858
4.475000000000001,0.022654757685058424,-1.8438070597516578
4.48,0.02658883590447564,-1.996678571374341
4.485,0.030232837914213107,-2.0921838573706886
4.49,0.03350668319943645,-2.124380946725692
4.495,0.03634514816357537,-2.0890860813376655
4.5,0.038701069551461964,-1.9840272701561164
4.505,0.040547895276566714,-1.8089293702315103
4.51,0.041881386357945694,-1.565535549578268
4.515,0.04272026953229352,-1.257570989621275
4.52,0.04310569465774944,-0.8906538598232068
4.525,0.04309942779556469,-0.4721570643309656
4.53,0.04278078621280473,-0.01102314073886479
4.535,0.04224239306327521,0.4824652662724125
4.54,0.04158493851598255,0.9969556995401021
4.545,0.04091123115452874,1.5203313293593697
4.55,0.040319783802945375,2.0400436859581363
4.555,0.03989807863003042,2.5434628895003906
4.56,0.039715759827172015,3.0182343956847166
4.565,0.0398183204834508,3.4526306120570975
4.57,0.040222028494075496,3.8358850652905936
4.575,0.04091065011264748,4.158496319566398
4.58,0.041834202809366325,4.412489309544304
4.585,0.042909780648737544,4.591623384405715
4.59,0.04402439249826623,4.691538827584118
4.595,0.04503959722738482,4.709836804291868
4.600000000000001,0.0457975964214234,4.646091551267265
4.605,0.046128485546686554,4.501797338372683
4.61,0.04585848360672093,4.280255073830123
4.615,0.044818947189552,3.9864042352775186
4.62,0.042855765452332974,3.6266063301604206
4.625,0.0398385237429197,3.2083876839380494
4.63,0.035668852087989616,2.7401522657430135
4.635,0.03028761804855294,2.230878372269764
4.64,0.023680830016515275,1.6898147138614874
4.645,0.015884118232145306,1.1261912018465168
4.65,0.0069855128182348125,0.5489581207948291
4.655,-0.002873925142310496,-0.03343527430184423
4.66,-0.013502178081515076,-0.6132156318823831
4.665,-0.024661656966174478,-1.18341154394097
4.67,-0.036078400729345414,-1.7379327206176356
4.675,-0.047455193430813086,-2.271606947095478
4.68,-0.05848795871723613,-2.780180587895103
4.685,-0.06888396084487326,-3.2602886479071316
4.69,-0.07837980111244475,-3.7094002490449967
4.695,-0.08675704805072479,-4.125744662919306
4.7,-0.09385345536734513,-4.508221564194866
4.705,-0.0995681549373927,-4.856297864923601
4.71,-0.10386011050456333,-5.16989414448361
4.715,-0.10674026924597738,-5.449266669307676
4.72,-0.10825876362321973,-5.694893633331645
4.725000000000001,-0.10848895559582383,-5.907373106646228
4.73,-0.10751021403626687,-6.0873353298009825
4.735,-0.10539136539522653,-6.2353674205192435
4.74,-0.10217704522417431,-6.3519476634188905
4.745,-0.09787963715162318,-6.437388894093802
4.75,-0.09247947488431252,-6.491793502516391
4.755,-0.08593494766047283,-6.515024422066557
4.76,-0.07820237894158477,-6.506696384335303
4.765,-0.06926383688261739,-6.466189646256341
4.77,-0.05915990583180397,-6.392685682024821
4.775,-0.04802398711957889,-6.28522336756375
4.78,-0.03611472601896615,-6.142775279343791
4.785,-0.023843265680101866,-5.964343724098015
4.79,-0.011791715185216711,-5.7490728877373485
4.795,-0.0007183658399689818,-5.496369866974089
4.8,0.008455665707130078,-5.206027094028375
4.805,0.014683669098270236,-4.878341044859731
4.81,0.01685835258848789,-4.514223672210964
4.815,0.013905797298051303,-4.115302240314065
4.82,0.004905106417618765,-3.6840011828956136
4.825,-0.010776079294938734,-3.2235978299071775
4.83,-0.03334696476438104,-2.7382436860541475
4.835,-0.062479319959730883,-2.232944998598235
4.84,-0.09722889231809284,-1.7134994383214774
4.845,-0.1360002183559742,-1.1863877679703947
4.850000000000001,-0.17655624942349735,-0.6586202059886546
4.855,-0.21607084223527018,-0.1375384578076151
4.86,-0.251220396976076,0.3694232842047427
4.865,-0.2783093798455709,0.8550119271246928
4.87,-0.29342276367235254,1.3124517795025241
4.875,-0.29259699271900264,1.7357419646630277
4.88,-0.27200060589843167,2.119921384174674
4.885,-0.22811623019316984,2.4612612864995143
4.89,-0.15791660637756522,2.757353066939288
4.895,-0.059027914034765594,3.0070813013485704
4.9,0.07012615371503017,3.21049974008713
4.905,0.23020586180549318,3.3686477143562144
4.91,0.4208679519020464,3.483348437970676
4.915,0.6407133333200223,3.557020995850415
4.92,0.887272447651829,3.5925225059627905
4.925,1.1570293708518278,3.593023609474585
4.93,1.4454847450174755,3.5619121604540602
4.935,1.7472570413117663,3.5027161568496226
4.94,2.056221041505868,3.419036069741548
4.945,2.3656813613216316,3.3144778360448868
4.95,2.6685769493593257,3.192580589598638
4.955,2.9577095078202573,3.0567376398084924
4.96,3.2259851367758126,2.910114786879678
4.965,3.466655641277379,2.7555755033273375
4.97,3.673545331303899,2.5956255722394914
4.975000000000001,3.8412514349190463,2.4323880890772784
4.98,3.9653108238441543,2.2676131754605127
4.985,4.042329543717612,2.1027185152607153
4.99,4.07007064427582,1.9388508480253606
4.995,4.047491486019972,1.7769565605651954
5.0,3.974722098533288,1.6178510358224063
5.005,3.8529855913144324,1.4622800111581435
5.01,3.684473767428809,1.3109699677928353
5.015,3.472196984785942,1.164666831213104
5.02,3.219825304786486,1.0241623147386614
5.025,2.9315325784512183,0.8903055958399078
5.03,2.6118503472319325,0.7639965153041377
5.035,2.265535199278773,0.6461576714485462
5.04,1.8974510139225131,0.537687458340586
5.045,1.5124661460090252,0.43940168288242143
5.05,1.1153652536827678,0.3519741096526716
5.055,0.7107760962778684,0.27588492989064095
5.06,0.30311250411962476,0.21138272295647864
5.065,-0.10346522624574561,0.15846242662991994
5.07,-0.5050725191622192,0.11685991818080277
5.075,-0.8981072391547542,0.08606251140390775
5.08,-1.2792445441369509,0.06533353573909961
5.085,-1.6454245096462046,0.053748207386440594
5.09,-1.9938377806424583,0.05023737957112884
5.095,-2.321914689884636,0.053635491257244094
5.100000000000001,-2.6273224204465286,0.06272905221429292
5.105,-2.907972484049843,0.07630222838837675
5.11,-3.1620381020879726,0.0931765030686389
5.115,-3.3879796798179953,0.11224206419751193
5.12,-3.5845764226035364,0.13247955914761667
5.125,-3.7509620509873614,0.15297201128685955
5.13,-3.8866624670156042,0.17290773785423674
5.135,-3.9916334532879425,0.1915759187246331
5.14,-4.066295978313491,0.20835705127262738
5.145,-4.111564638270412,0.22271086833909925
5.15,-4.128862779615604,0.23416438835218334
5.155,-4.12011799193186,0.24230271543448878
5.16,-4.087733794770897,0.24676511919828292
5.165,-4.034535917942869,0.24724866688950442
5.17,-3.9636937733241013,0.24352072133560476
5.175,-3.8786196115449134,0.23543944507676218
5.18,-3.7828494883101724,0.22297865500431802
5.185,-3.679911316779477,0.2062517328378688
5.19,-3.573185826653374,0.18552992257608525
5.195,-3.4657665210666115,0.16125233515236548
5.2,-3.360325434581118,0.13402667153759323
5.205,-3.258992679662568,0.10462040821872742
5.21,-3.1632580769322294,0.07394229540360775
5.215,-3.0739014120074284,0.04301395391670498
5.22,-2.9909548971607602,0.012931374161743059
5.225000000000001,-2.9136991487647403,-0.015183543905156749
5.23,-2.840692967693812,-0.04024016360135957
5.235,-2.769836327481526,-0.06124153327453774
5.24,-2.6984643091400837,-0.07734598411262167
5.245,-2.623467719191698,-0.08792058398992181
5.25,-2.541434991011702,-0.0925802573717347
5.255,-2.4488102358163175,-0.09120895886734126
5.26,-2.342062966540187,-0.08396166128852478
5.265,-2.2178638888659172,-0.07124758270551512
5.27,-2.073256770288676,-0.0536968097755145
5.275,-1.9058103598701734,-0.032114853494742635
5.28,-1.7137312736074684,-0.007431758803155941
5.285,-1.4959227990280475,0.019347612492448985
5.29,-1.25198569357228,0.04718797113849693
5.295,-0.9821706180821224,0.07506161827901703
5.3,-0.6873010985056283,0.10198087479298623
5.305,-0.3686865150164991,0.12702607269845778
5.31,-0.0280382150049725,0.1493700128673105
5.315,0.3326057899713959,0.16829941327937264
5.32,0.710946662403984,0.18323341551232225
5.325,1.1044817286120825,0.19373876332598322
5.33,1.5105535628602382,0.19954093940992992
5.335,1.9263920784871473,0.20053041499801677
5.34,2.3491498971522304,0.19676323359372613
5.345,2.7759301122187523,0.1884553164004767
5.350000000000001,3.2038044569788617,0.1759699899047072
5.355,3.6298193019854352,0.15979825154559235
5.36,4.050987131542257,0.1405314365104079
5.365,4.464262190920293,0.11882675707499929
5.37,4.866500494412589,0.09536804472407773
5.375,5.254406097292355,0.0708262676790265
5.38,5.6244675940165445,0.045825299049152335
5.385,5.97289122216033,0.020916976948371246
5.39,6.2955391701281735,-0.003433218142823158
5.395,6.587882772200635,-0.026850671468521936
5.4,6.8449795397076,-0.04904791055422153
5.405,7.061480628723711,-0.06981417195630762
5.41,7.23167249893708,-0.08899963695001756
5.415,7.349554323173615,-0.10649583773390209
5.42,7.408951424074429,-0.12221399459613458
5.425,7.403664019207692,-0.13606312331795611
5.43,7.32764917408273,-0.14792953341442913
5.435,7.175231948834316,-0.15765900756877754
5.44,6.941339247413577,-0.16504275027563511
5.445,6.621746658487474,-0.16980813915524
5.45,6.213325185298267,-0.17161521258808687
5.455,5.714272916192655,-0.17005954931168885
5.46,5.124317922446345,-0.16468185250069564
5.465,4.44488294734429,-0.15498431800012086
5.47,3.679208001310755,-0.14045372351141666
5.475000000000001,2.832431111255147,-0.12059097121298296
5.48,1.911628313511514,-0.09494648797582411
5.485,0.9258118852738519,-0.0631605185887687
5.49,-0.11411736517015214,-0.02500704437535861
5.495,-1.195470378084032,0.019560198904345127
5.5,-2.3039296116149686,0.07036146443346758
5.505,-3.4237725629461337,0.12694679317724328
5.51,-4.5381584925818,0.18855656355192663
5.515,-5.629472832303186,0.25408975119772237
5.52,-6.679719931681468,0.3220829991509021
5.525,-7.670951878110898,0.390703559984675
5.53,-8.585718341899899,0.45775876081549516
5.535,-9.407519757170157,0.520723895172448
5.54,-10.121244648838651,0.5767897541499325
5.545,-10.713572630638573,0.6229305716215184
5.55,-11.173327588295539,0.6559926795942557
5.555,-11.491769764817118,0.6728033643460449
5.56,-11.662819610010281,0.6702983565674674
5.565,-11.68320956428977,0.6456651962141158
5.57,-11.55256219603096,0.596498374536893
5.575,-11.273394736011674,0.5209608535980181
5.58,-10.851051895265636,0.41794569257126213
5.585,-10.293571052773348,0.2872311730250994
5.59,-9.611485584898134,0.1296226856603715
5.595,-8.817572964054161,-0.05292556310858698
5.600000000000001,-7.926555389089366,-0.25721628883598857
5.605,-6.954762780720145,-0.4787500342878439
5.61,-5.919769408446513,-0.7117093957477105
5.615,-4.840014200384701,-0.9489944991212895
5.62,-3.7344114328493276,-1.1823160980833942
5.625,-2.621955506307806,-1.4023497127863516
5.63,-1.5213226402383526,-1.5989505870727234
5.635,-0.4504736302615271,-1.7614261302678555
5.64,0.5737354330535567,-1.87886082629793
5.645,1.5359237405251065,-1.9404877945383698
5.65,2.4225215626746177,-1.9360995143018909
5.655,3.2220495136877645,-1.8564865419912597
5.66,3.92531826755355,-1.6938876950675663
5.665,4.525533597243225,-1.4424289707703908
5.67,5.0183075302306435,-1.0985225180282017
5.675,5.401594229619299,-0.6611942320845197
5.68,5.6755823829623395,-0.13231389838923846
5.685,5.842578432065125,0.4832823359322651
5.69,5.90690221973427,1.1777673598827159
5.695,5.874791263191831,1.940375514615897
5.7,5.754285232942891,2.7575164835877444
5.705,5.555053168926246,3.6129502688512103
5.71,5.288136267821098,4.488035512931561
5.715,4.965600928814435,5.362067387449868
5.72,4.600119988903211,6.212717887726207
5.725000000000001,4.204517257972913,7.016584163753126
5.73,3.7913165021369206,7.749841819878471
5.735,3.372330206924561,8.388990244828245
5.74,2.9583112417874897,8.911665117146883
5.745,2.55867907448427,9.297479622875368
5.75,2.181324661214524,9.528843549233898
5.755,1.8324939727568381,9.591702856740383
5.76,1.516747645747773,9.476145917432106
5.765,1.2369918765820653,9.176837323805586
5.77,0.9945724316632076,8.69326110772026
5.775,0.7894200227125583,8.02977428411095
5.78,0.6202329278256835,7.1954839090682725
5.785,0.48468272945450996,6.203966894385232
5.79,0.37963092735352166,5.072854611508475
5.795,0.3013467695714378,3.8233055914691363
5.8,0.24571913792419942,2.4793894714968303
5.805,0.20845727652103907,1.06740398096224
5.81,0.18527614489695088,-0.38485446571272064
5.815,0.17206233688943207,-1.848845937675577
5.82,0.16501670076137032,-3.296046502342321
5.825,0.16077066416566943,-4.698690706855324
5.83,0.15647453102350162,-6.03047679949848
5.835,0.14985716902571644,-7.267215424983121
5.84,0.1392575766058919,-8.387402639034839
5.845,0.12363002068348017,-9.372698789026465
5.850000000000001,0.1025255630408981,-10.208297985637714
5.855,0.07605338851553989,-10.883178709236752
5.86,0.04482522559854485,-11.390233015488405
5.865,0.009885543199406266,-11.726277819486949
5.87,-0.02737037381974683,-11.891955564026876
5.875,-0.0652884020743385,-11.89153362908869
5.88,-0.10205491784960552,-11.732613707513801
5.885,-0.135800060879679,-11.425764723549635
5.89,-0.1647013426747037,-10.984094628258369
5.895,-0.18708450809138122,-10.422776604065005
5.9,-0.20151896179990536,-9.758544666332003
5.905,-0.2069048026599727,-9.00917388971562
5.91,-0.20254772064030457,-8.192961751699276
5.915,-0.1882171639953567,-7.328228176508645
5.92,-0.16418248104730715,-6.432851465296668
5.925,-0.131221171046783,-5.523854915418383
5.93,-0.0905930801838668,-4.617054909711015
5.935,-0.04397522867361081,-3.726776509060599
5.94,0.006643919166919865,-2.865638284927563
5.945,0.059102939647594166,-2.044405028665473
5.95,0.11122011415598765,-1.2719045997551532
5.955,0.16093669636010688,-0.5550024819339967
5.96,0.20643219730010376,0.10137508783243732
5.965,0.24620371858579637,0.6941794998721562
5.97,0.2791101691289779,1.222148192967417
5.975000000000001,0.30438638285564434,1.6856890210816786
5.98,0.3216333523421331,2.086744362990096
5.985,0.33079084716099594,2.428637315502037
5.99,0.33209813822710643,2.7159010904278205
5.995,0.32604754055537,2.954092270627811
6.0,0.3133343412791656,3.1495901463516525
6.005,0.29480575150776034,3.309387727500006
6.01,0.2714109520395809,3.4408817849620235
