Tibialis Anterior (%),Gastrocnemius Medialis (%),Gastrocnemius Lateralis (%),Rectus Femoris (%),Vastus Lateralis (%),Vastus Medialis (%),Semitendinosus (%),Bicep Femoris (%)
-9.005481399671793e-06,6.00849269954671,6.723658982955658,-2.1668743090228605e-05,30.48973026141254,15.288178231197705,-3.975385108048326e-06,-3.5632546529403786e-06
-8.484487756712754e-06,6.031202437263049,6.740837199294485,-2.133930742908917e-05,30.504984244980903,15.298806171542983,-3.7067629175158887e-06,-3.348137270225756e-06
-7.967776516726835e-06,6.054094831656767,6.758063596923194,-2.099841990002108e-05,30.519450136941316,15.308853219780111,-3.440940659614553e-06,-3.1349255593281443e-06
-7.4557086761544905e-06,6.077165955509651,6.775334332715549,-2.0646642107649337e-05,30.533131210310806,15.318321502958868,-3.178090527502314e-06,-2.923765338716383e-06
-6.9486329371700895e-06,6.100411812030873,6.792645556190047,-2.028453258664212e-05,30.546030772691385,15.327213231226871,-2.918378178815658e-06,-2.714797304907579e-06
-6.446885677117205e-06,6.1238283360950465,6.809993411513735,-1.9912646376174063e-05,30.558152166272436,15.335530696585048,-2.6619627368920274e-06,-2.5081570237908434e-06
-5.950790929561124e-06,6.147411395446749,6.827374039466462,-1.9531534607128464e-05,30.569498767881047,15.34327627166524,-2.408996797756586e-06,-2.3039749266953808e-06
-5.460660376712153e-06,6.171156791868981,6.844783579362741,-1.9141744102115728e-05,30.58007398908543,15.350452408528303,-2.1596264427365392e-06,-2.102376311098942e-06
-4.976793352968832e-06,6.195060262313157,6.862218170928516,-1.8743816988372194e-05,30.58988127635588,15.357061637480971,-1.913991256564313e-06,-1.903481345870886e-06
-4.499476859326029e-06,6.219117479988463,6.879673956130391,-1.83382903235907e-05,30.598924111286564,15.363106565910211,-1.6722243508292079e-06,-1.7074050809424666e-06
-4.028985588388949e-06,6.243324055408708,6.897147080954998,-1.7925695734721596e-05,30.607206010880727,15.368589877133859,-1.4344523926355588e-06,-1.5142574612954781e-06
-3.5655819597306537e-06,6.2676755373951805,6.914633697136418,-1.7506559069770518e-05,30.61473052790065,15.37351432926669,-1.2007956383240598e-06,-1.3241433451590317e-06
-3.10951616532739e-06,6.292167414034437,6.93212996382971,-1.7081400062607128e-05,30.62150125128302,15.377882754101277,-9.713679721116417e-07,-1.1371625263029895e-06
-2.6610262248031616e-06,6.316795113590336,6.9496320492288906,-1.6650732010787158e-05,30.627521806619544,15.381698056003057,-7.462769495042366e-07,-9.534097603154931e-07
